Id,Channel,XY,Z,Time,Tags,Shape,Name
66785d07efb2f5d02e2c23cd,0,1,1,1,Default blob,polygon,plxlo
66785d09efb2f5d02e2c23d0,0,1,1,1,Default blob,polygon,plxlo
66785d0aefb2f5d02e2c23d3,0,1,1,1,Default blob,polygon,plxlo
66785d0defb2f5d02e2c23d6,0,1,1,1,Default blob,polygon,plxlo
66785d12efb2f5d02e2c23d9,0,1,1,1,Default blob,polygon,plxlo
66785d13efb2f5d02e2c23dc,0,1,1,1,Default blob,polygon,plxlo
66785d14efb2f5d02e2c23df,0,1,1,1,Default blob,polygon,plxlo
66785d17efb2f5d02e2c23e2,0,1,1,1,Default blob,polygon,plxlo
66785d1aefb2f5d02e2c23e5,0,1,1,1,Default blob,polygon,plxlo
66785d1befb2f5d02e2c23e8,0,1,1,1,Default blob,polygon,plxlo
66785d1eefb2f5d02e2c23eb,0,1,1,1,Default blob,polygon,plxlo
66785d21efb2f5d02e2c23ee,0,1,1,1,Default blob,polygon,plxlo
66785d23efb2f5d02e2c23f1,0,1,1,1,Default blob,polygon,plxlo
66785d25efb2f5d02e2c23f4,0,1,1,1,Default blob,polygon,plxlo
66785d28efb2f5d02e2c23f7,0,1,1,1,Default blob,polygon,plxlo
66785d2aefb2f5d02e2c23fa,0,1,1,1,Default blob,polygon,plxlo
66785d2defb2f5d02e2c23fd,0,1,1,1,Default blob,polygon,plxlo
66785d31efb2f5d02e2c2400,0,1,1,1,Default blob,polygon,plxlo
66785d32efb2f5d02e2c2403,0,1,1,1,Default blob,polygon,plxlo
66785d34efb2f5d02e2c2406,0,1,1,1,Default blob,polygon,plxlo
66785d37efb2f5d02e2c2409,0,1,1,1,Default blob,polygon,plxlo
66785d38efb2f5d02e2c240c,0,1,1,1,Default blob,polygon,plxlo
66785d3befb2f5d02e2c240f,0,1,1,1,Default blob,polygon,plxlo
66785d3eefb2f5d02e2c2412,0,1,1,1,Default blob,polygon,plxlo
66785d40efb2f5d02e2c2415,0,1,1,1,Default blob,polygon,plxlo
66785d43efb2f5d02e2c2418,0,1,1,1,Default blob,polygon,plxlo
66785d4befb2f5d02e2c241b,0,1,1,1,Default blob,polygon,plxlo
66785d4cefb2f5d02e2c241e,0,1,1,1,Default blob,polygon,plxlo
66785d4defb2f5d02e2c2421,0,1,1,1,Default blob,polygon,plxlo
66785d4eefb2f5d02e2c2424,0,1,1,1,Default blob,polygon,plxlo
66785d50efb2f5d02e2c2427,0,1,1,1,Default blob,polygon,plxlo
66785d52efb2f5d02e2c242a,0,1,1,1,Default blob,polygon,plxlo
66785d53efb2f5d02e2c242d,0,1,1,1,Default blob,polygon,plxlo
66785d56efb2f5d02e2c2430,0,1,1,1,Default blob,polygon,plxlo
66785d57efb2f5d02e2c2433,0,1,1,1,Default blob,polygon,plxlo
66785d58efb2f5d02e2c2436,0,1,1,1,Default blob,polygon,plxlo
66785d5aefb2f5d02e2c2439,0,1,1,1,Default blob,polygon,plxlo
66785d5befb2f5d02e2c243c,0,1,1,1,Default blob,polygon,plxlo
66785d5defb2f5d02e2c243f,0,1,1,1,Default blob,polygon,plxlo
66785d5fefb2f5d02e2c2442,0,1,1,1,Default blob,polygon,plxlo
66785d60efb2f5d02e2c2445,0,1,1,1,Default blob,polygon,plxlo
66785d62efb2f5d02e2c2448,0,1,1,1,Default blob,polygon,plxlo
66785d64efb2f5d02e2c244b,0,1,1,1,Default blob,polygon,plxlo
66785d65efb2f5d02e2c244e,0,1,1,1,Default blob,polygon,plxlo
66785d68efb2f5d02e2c2451,0,1,1,1,Default blob,polygon,plxlo
66785d6befb2f5d02e2c2454,0,1,1,1,Default blob,polygon,plxlo
66785d6cefb2f5d02e2c2457,0,1,1,1,Default blob,polygon,plxlo
66785d6fefb2f5d02e2c245a,0,1,1,1,Default blob,polygon,plxlo
66785d73efb2f5d02e2c245d,0,1,1,1,Default blob,polygon,plxlo
66785d74efb2f5d02e2c2460,0,1,1,1,Default blob,polygon,plxlo
66785d76efb2f5d02e2c2463,0,1,1,1,Default blob,polygon,plxlo
66785d77efb2f5d02e2c2466,0,1,1,1,Default blob,polygon,plxlo
66785d7aefb2f5d02e2c2469,0,1,1,1,Default blob,polygon,plxlo
66785c37efb2f5d02e2c2329,0,3,1,1,Default blob,polygon,plxlohi
66785c3cefb2f5d02e2c232c,0,3,1,1,Default blob,polygon,plxlohi
66785c3fefb2f5d02e2c232f,0,3,1,1,Default blob,polygon,plxlohi
66785c42efb2f5d02e2c2332,0,3,1,1,Default blob,polygon,plxlohi
66785c45efb2f5d02e2c2335,0,3,1,1,Default blob,polygon,plxlohi
66785c48efb2f5d02e2c2338,0,3,1,1,Default blob,polygon,plxlohi
66785c4fefb2f5d02e2c233b,0,3,1,1,Default blob,polygon,plxlohi
66785c51efb2f5d02e2c233e,0,3,1,1,Default blob,polygon,plxlohi
66785c53efb2f5d02e2c2341,0,3,1,1,Default blob,polygon,plxlohi
66785c56efb2f5d02e2c2344,0,3,1,1,Default blob,polygon,plxlohi
66785c68efb2f5d02e2c2347,0,3,1,1,Default blob,polygon,plxlohi
66785c74efb2f5d02e2c234a,0,3,1,1,Default blob,polygon,plxlohi
66785c77efb2f5d02e2c234d,0,3,1,1,Default blob,polygon,plxlohi
66785c7cefb2f5d02e2c2350,0,3,1,1,Default blob,polygon,plxlohi
66785c7defb2f5d02e2c2353,0,3,1,1,Default blob,polygon,plxlohi
66785c7fefb2f5d02e2c2356,0,3,1,1,Default blob,polygon,plxlohi
66785c80efb2f5d02e2c2359,0,3,1,1,Default blob,polygon,plxlohi
66785c81efb2f5d02e2c235c,0,3,1,1,Default blob,polygon,plxlohi
66785c82efb2f5d02e2c235f,0,3,1,1,Default blob,polygon,plxlohi
66785c84efb2f5d02e2c2362,0,3,1,1,Default blob,polygon,plxlohi
66785c86efb2f5d02e2c2365,0,3,1,1,Default blob,polygon,plxlohi
66785c89efb2f5d02e2c2368,0,3,1,1,Default blob,polygon,plxlohi
66785c94efb2f5d02e2c236b,0,3,1,1,Default blob,polygon,plxlohi
66785c97efb2f5d02e2c236e,0,3,1,1,Default blob,polygon,plxlohi
66785c9aefb2f5d02e2c2371,0,3,1,1,Default blob,polygon,plxlohi
66785c9fefb2f5d02e2c2374,0,3,1,1,Default blob,polygon,plxlohi
66785ca3efb2f5d02e2c2377,0,3,1,1,Default blob,polygon,plxlohi
66785ca5efb2f5d02e2c237a,0,3,1,1,Default blob,polygon,plxlohi
66785ca8efb2f5d02e2c237d,0,3,1,1,Default blob,polygon,plxlohi
66785cadefb2f5d02e2c2380,0,3,1,1,Default blob,polygon,plxlohi
66785cafefb2f5d02e2c2383,0,3,1,1,Default blob,polygon,plxlohi
66785cb0efb2f5d02e2c2386,0,3,1,1,Default blob,polygon,plxlohi
66785cb2efb2f5d02e2c2389,0,3,1,1,Default blob,polygon,plxlohi
66785cb3efb2f5d02e2c238c,0,3,1,1,Default blob,polygon,plxlohi
66785cb4efb2f5d02e2c238f,0,3,1,1,Default blob,polygon,plxlohi
66785cb6efb2f5d02e2c2392,0,3,1,1,Default blob,polygon,plxlohi
66785cb7efb2f5d02e2c2395,0,3,1,1,Default blob,polygon,plxlohi
66785cb8efb2f5d02e2c2398,0,3,1,1,Default blob,polygon,plxlohi
66785cbbefb2f5d02e2c239b,0,3,1,1,Default blob,polygon,plxlohi
66785cc2efb2f5d02e2c239e,0,3,1,1,Default blob,polygon,plxlohi
66785cc6efb2f5d02e2c23a4,0,3,1,1,Default blob,polygon,plxlohi
66785cc8efb2f5d02e2c23a7,0,3,1,1,Default blob,polygon,plxlohi
66785cc9efb2f5d02e2c23aa,0,3,1,1,Default blob,polygon,plxlohi
66785ccdefb2f5d02e2c23ad,0,3,1,1,Default blob,polygon,plxlohi
66785cdcefb2f5d02e2c23b2,0,3,1,1,Default blob,polygon,plxlohi
66785cddefb2f5d02e2c23b5,0,3,1,1,Default blob,polygon,plxlohi
66785cdeefb2f5d02e2c23b8,0,3,1,1,Default blob,polygon,plxlohi
66785ce1efb2f5d02e2c23bb,0,3,1,1,Default blob,polygon,plxlohi
66785ce6efb2f5d02e2c23be,0,3,1,1,Default blob,polygon,plxlohi
66785cebefb2f5d02e2c23c1,0,3,1,1,Default blob,polygon,plxlohi
66785cedefb2f5d02e2c23c4,0,3,1,1,Default blob,polygon,plxlohi
66785cf0efb2f5d02e2c23c7,0,3,1,1,Default blob,polygon,plxlohi
66785d00efb2f5d02e2c23ca,0,3,1,1,Default blob,polygon,plxlohi